Company,WeekDay,Date Sold,Description,Qty Sold,Total Sales,Customer Zip,Phone,Address,City
WEGMANS DOWNINGTOWN,1,"Sunday, June 7, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 7, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 7, 2015",BP PALE ALE CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 7, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP DORADO 24/12OZ NR,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP EVEN KEEL 24/12OZ CANS,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP GRUNION PALE 24/12OZ NR,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP LONGFIN LAGER 24/12OZ CAN,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP PALE ALE CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP VICTORY AT SEA 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 14, 2015",BP DORADO 24/12OZ NR,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP EVEN KEEL 24/12OZ CANS,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP FATHOM IPL 24/12OZ CANS,2,85.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP HABANERO SCULPIN 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP LONGFIN LAGER 24/12OZ CAN,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 21, 2015",BP SCULPIN IPA CANS 24/12OZ,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP BIG EYE IPA 24/12OZ NR,4,127.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP BIG EYE IPA CANS 24/12OZ,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, June 28, 2015",BP SCULPIN IPA CANS 24/12OZ,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,2,"Monday, June 29, 2015",BP LONGFIN LAGER 24/12OZ NRB,-1,-31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP EVEN KEEL 24/12OZ CANS,4,127.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP PALE ALE CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 5, 2015",BP SCULPIN IPA CANS 24/12OZ,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP EVEN KEEL 24/12OZ CANS,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP LONGFIN LAGER 24/12OZ CAN,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 12, 2015",BP SCULPIN IPA CANS 24/12OZ,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,6,"Friday, July 17, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,6,"Friday, July 17, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 19, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 19, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 19, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 19, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 19, 2015",BP SCULPIN IPA CANS 24/12OZ,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 26, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 26, 2015",BP BIG EYE IPA CANS 24/12OZ,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 26, 2015",BP CALICO AMBER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, July 26, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,-10,-419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,-10,-419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 2, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP BIG EYE IPA 24/12OZ NR,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP BIG EYE IPA CANS 24/12OZ,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP CALICO AMBER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP LONGFIN LAGER 24/12OZ CAN,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP LONGFIN LAGER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP PALE ALE 24/12OZ BOTTLES,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP SCULPIN IPA CANS 24/12OZ,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 9, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP CALICO AMBER 24/12OZ NRB,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP EVEN KEEL 24/12OZ CANS,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 16, 2015",BP HABANERO SCULPIN 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP DEADRINGER FEST 24/12OZ NR,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP DORADO 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP EVEN KEEL 24/12OZ CANS,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 23, 2015",BP PUMPKIN DOWN 24/12OZ NR,4,127.8,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP BIG EYE IPA 24/12OZ NR,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP CALM BEFORE STORM 24/12OZ,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP DORADO 24/12OZ NR,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, August 30, 2015",BP LONGFIN LAGER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP EVEN KEEL 24/12OZ CANS,5,159.75,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP LONGFIN LAGER 24/12OZ CAN,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP PALE ALE CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP SCULPIN IPA CANS 24/12OZ,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP WAHOO WHITE 12OZ BOTTLES,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 6, 2015",BP WAHOO WHITE CANS 24/12OZ ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,2,"Monday, September 7, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,2,"Monday, September 7, 2015",BP WAHOO WHITE CANS 24/12OZ ,-2,-63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP CALICO AMBER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,8,335.6,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP HABANERO SCULPIN 24/12OZ NR,2,83.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP INDRA KUNINDRA 12/22OZ NR,2,159.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP PALE ALE 24/12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 13, 2015",BP PALE ALE CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP CALICO AMBER 24/12OZ NRB,0,0,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,8,335.6,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP INDRA KUNINDRA 12/22OZ NR,1,79.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP LONGFIN LAGER 24/12OZ CAN,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 20, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,3,"Tuesday, September 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,8,335.6,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 27, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 27, 2015",BP EVEN KEEL 24/12OZ CANS,3,95.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 27, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 27, 2015",BP WAHOO WHITE 12OZ BOTTLES,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, September 27, 2015",BP WAHOO WHITE CANS 24/12OZ ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 4, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 4, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 4, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP BIG EYE IPA CANS 24/12OZ,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP EVEN KEEL 24/12OZ CANS,2,63.9,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,3,125.85,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,7,293.65,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
WEGMANS DOWNINGTOWN,1,"Sunday, October 11, 2015",BP SCULPIN IPA CANS 24/12OZ,7,293.65,19335,610-518-7800,#50 - 1056 East Lancaster Ave.,Downingtown
